Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783633110,50,,Aggregated,41.600000,41.600000,580,720,810,860,990,1100,1300,1400,1600,1700,1700,3988,3988,580,580.6188553099328,6.40329800080508,1686.5651329990214,29.31369107321966
1783633111,50,,Aggregated,38.700000,38.700000,580,720,810,860,990,1100,1300,1400,1600,1700,1700,4022,4022,580,579.8596797098486,6.40329800080508,1686.5651329990214,29.30382894082546
1783633112,50,,Aggregated,39.700000,39.700000,580,720,810,860,980,1100,1300,1400,1600,1700,1700,4080,4080,580,578.1209302536794,6.40329800080508,1686.5651329990214,29.356372549019607
1783633113,50,,Aggregated,40.200000,40.200000,590,720,810,860,980,1100,1300,1400,1600,1700,1700,4125,4125,590,579.5090504160048,6.40329800080508,1686.5651329990214,29.396121212121212
1783633114,50,,Aggregated,41.300000,41.300000,580,720,810,860,980,1100,1300,1400,1600,1700,1700,4145,4145,580,579.3784707112231,6.40329800080508,1686.5651329990214,29.40554885404101
1783633116,50,,Aggregated,39.900000,39.900000,590,730,820,860,1000,1200,1300,1400,1600,1700,1700,4209,4209,590,586.2779718591138,6.40329800080508,1686.5651329990214,29.460204324067476
1783633117,50,,Aggregated,36.600000,36.600000,590,730,810,860,1000,1100,1300,1400,1600,1700,1700,4248,4248,590,585.27471815584,6.40329800080508,1686.5651329990214,29.492702448210924
1783633118,50,,Aggregated,37.100000,37.100000,590,720,810,860,1000,1100,1300,1400,1600,1700,1700,4296,4296,580,583.8594305318928,6.40329800080508,1686.5651329990214,29.53189013035382
1783633119,50,,Aggregated,38.200000,38.200000,580,720,810,860,990,1100,1300,1400,1600,1700,1700,4373,4373,580,578.1127793505632,5.229287999100052,1686.5651329990214,29.17036359478619
1783633120,50,,Aggregated,37.500000,37.500000,580,720,810,850,990,1100,1300,1400,1600,1700,1700,4422,4422,580,579.3531607302147,5.229287999100052,1686.5651329990214,29.212799638172772
1783633121,50,,Aggregated,42.100000,42.100000,580,720,800,850,990,1100,1300,1400,1600,1700,1700,4461,4461,580,576.7529244824043,5.229287999100052,1686.5651329990214,29.245908989015916
1783633122,50,,Aggregated,40.400000,40.400000,580,720,800,850,990,1100,1300,1400,1600,1700,1700,4516,4516,580,575.1685409895939,5.229287999100052,1686.5651329990214,29.29162976085031
1783633123,50,,Aggregated,43.100000,43.100000,580,720,800,850,980,1100,1300,1400,1600,1700,1700,4574,4574,580,577.091376152602,5.229287999100052,1686.5651329990214,29.33865325754263
1783633125,50,,Aggregated,42.100000,42.100000,580,720,800,850,980,1100,1300,1400,1600,1700,1700,4612,4612,580,575.4489915479193,5.229287999100052,1686.5651329990214,29.36882046834345
1783633126,50,,Aggregated,43.300000,43.300000,580,720,800,850,980,1100,1300,1400,1600,1700,1700,4666,4666,580,575.7305966446647,5.229287999100052,1686.5651329990214,29.410844406343763
1783633127,50,,Aggregated,46.700000,46.700000,570,710,800,850,980,1100,1300,1400,1600,1700,1700,4729,4729,570,571.8100179691273,5.229287999100052,1686.5651329990214,29.165574117149504
1783633128,50,,Aggregated,45.200000,45.200000,580,720,800,850,980,1100,1300,1400,1600,1700,1700,4782,4782,580,575.8946539328726,5.229287999100052,1686.5651329990214,29.208071936428272
