Method,Name,Error,Occurrences,First Seen,Last Seen
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7657: HTTP 500 - '),1,2026-07-09T23:59:27Z,2026-07-09T23:59:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7501: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7678: HTTP 500 - '),1,2026-07-09T23:59:27Z,2026-07-09T23:59:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9139: HTTP 500 - '),1,2026-07-10T00:00:48Z,2026-07-10T00:00:48Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7338: HTTP 500 - '),1,2026-07-09T23:59:09Z,2026-07-09T23:59:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8791: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7830: HTTP 500 - '),1,2026-07-09T23:59:36Z,2026-07-09T23:59:36Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8070: HTTP 500 - '),1,2026-07-09T23:59:48Z,2026-07-09T23:59:48Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7256: HTTP 500 - '),1,2026-07-09T23:59:06Z,2026-07-09T23:59:06Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7511: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9155: HTTP 500 - '),1,2026-07-10T00:00:48Z,2026-07-10T00:00:48Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8641: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9070: HTTP 500 - '),1,2026-07-10T00:00:43Z,2026-07-10T00:00:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7971: HTTP 500 - '),1,2026-07-09T23:59:43Z,2026-07-09T23:59:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8077: HTTP 500 - '),1,2026-07-09T23:59:48Z,2026-07-09T23:59:48Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7673: HTTP 500 - '),1,2026-07-09T23:59:27Z,2026-07-09T23:59:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9047: HTTP 500 - '),1,2026-07-10T00:00:43Z,2026-07-10T00:00:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9037: HTTP 500 - '),1,2026-07-10T00:00:42Z,2026-07-10T00:00:42Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7821: HTTP 500 - '),1,2026-07-09T23:59:35Z,2026-07-09T23:59:35Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7836: HTTP 500 - '),1,2026-07-09T23:59:36Z,2026-07-09T23:59:36Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8308: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8400: HTTP 500 - '),1,2026-07-10T00:00:05Z,2026-07-10T00:00:05Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8321: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9137: HTTP 500 - '),1,2026-07-10T00:00:48Z,2026-07-10T00:00:48Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8316: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7500: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7663: HTTP 500 - '),1,2026-07-09T23:59:27Z,2026-07-09T23:59:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8322: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9149: HTTP 500 - '),1,2026-07-10T00:00:48Z,2026-07-10T00:00:48Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7580: HTTP 500 - '),1,2026-07-09T23:59:22Z,2026-07-09T23:59:22Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8483: HTTP 500 - '),1,2026-07-10T00:00:09Z,2026-07-10T00:00:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8306: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8556: HTTP 500 - '),1,2026-07-10T00:00:14Z,2026-07-10T00:00:14Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8808: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7978: HTTP 500 - '),1,2026-07-09T23:59:43Z,2026-07-09T23:59:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9220: HTTP 500 - '),1,2026-07-10T00:00:53Z,2026-07-10T00:00:53Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8883: HTTP 500 - '),1,2026-07-10T00:00:32Z,2026-07-10T00:00:32Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9214: HTTP 500 - '),1,2026-07-10T00:00:52Z,2026-07-10T00:00:52Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8166: HTTP 500 - '),1,2026-07-09T23:59:52Z,2026-07-09T23:59:52Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8237: HTTP 500 - '),1,2026-07-09T23:59:56Z,2026-07-09T23:59:56Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8475: HTTP 500 - '),1,2026-07-10T00:00:09Z,2026-07-10T00:00:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8315: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7343: HTTP 500 - '),1,2026-07-09T23:59:10Z,2026-07-09T23:59:10Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8813: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7507: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9221: HTTP 500 - '),1,2026-07-10T00:00:53Z,2026-07-10T00:00:53Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8470: HTTP 500 - '),1,2026-07-10T00:00:09Z,2026-07-10T00:00:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7427: HTTP 500 - '),1,2026-07-09T23:59:14Z,2026-07-09T23:59:14Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8234: HTTP 500 - '),1,2026-07-09T23:59:56Z,2026-07-09T23:59:56Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8810: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7352: HTTP 500 - '),1,2026-07-09T23:59:10Z,2026-07-09T23:59:10Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9136: HTTP 500 - '),1,2026-07-10T00:00:47Z,2026-07-10T00:00:47Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8646: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7585: HTTP 500 - '),1,2026-07-09T23:59:23Z,2026-07-09T23:59:23Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7340: HTTP 500 - '),1,2026-07-09T23:59:10Z,2026-07-09T23:59:10Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7820: HTTP 500 - '),1,2026-07-09T23:59:35Z,2026-07-09T23:59:35Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7254: HTTP 500 - '),1,2026-07-09T23:59:05Z,2026-07-09T23:59:05Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7747: HTTP 500 - '),1,2026-07-09T23:59:32Z,2026-07-09T23:59:32Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7182: HTTP 500 - '),1,2026-07-09T23:59:01Z,2026-07-09T23:59:01Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7345: HTTP 500 - '),1,2026-07-09T23:59:10Z,2026-07-09T23:59:10Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8805: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9062: HTTP 500 - '),1,2026-07-10T00:00:43Z,2026-07-10T00:00:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9128: HTTP 500 - '),1,2026-07-10T00:00:47Z,2026-07-10T00:00:47Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8164: HTTP 500 - '),1,2026-07-09T23:59:52Z,2026-07-09T23:59:52Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8473: HTTP 500 - '),1,2026-07-10T00:00:09Z,2026-07-10T00:00:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7672: HTTP 500 - '),1,2026-07-09T23:59:27Z,2026-07-09T23:59:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8402: HTTP 500 - '),1,2026-07-10T00:00:05Z,2026-07-10T00:00:05Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8162: HTTP 500 - '),1,2026-07-09T23:59:52Z,2026-07-09T23:59:52Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7344: HTTP 500 - '),1,2026-07-09T23:59:10Z,2026-07-09T23:59:10Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8633: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8800: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8968: HTTP 500 - '),1,2026-07-10T00:00:36Z,2026-07-10T00:00:36Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8642: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8716: HTTP 500 - '),1,2026-07-10T00:00:23Z,2026-07-10T00:00:23Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8977: HTTP 500 - '),1,2026-07-10T00:00:37Z,2026-07-10T00:00:37Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7420: HTTP 500 - '),1,2026-07-09T23:59:14Z,2026-07-09T23:59:14Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8232: HTTP 500 - '),1,2026-07-09T23:59:56Z,2026-07-09T23:59:56Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8802: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9228: HTTP 500 - '),1,2026-07-10T00:00:53Z,2026-07-10T00:00:53Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7185: HTTP 500 - '),1,2026-07-09T23:59:01Z,2026-07-09T23:59:01Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7334: HTTP 500 - '),1,2026-07-09T23:59:09Z,2026-07-09T23:59:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9135: HTTP 500 - '),1,2026-07-10T00:00:47Z,2026-07-10T00:00:47Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9048: HTTP 500 - '),1,2026-07-10T00:00:43Z,2026-07-10T00:00:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8644: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7753: HTTP 500 - '),1,2026-07-09T23:59:32Z,2026-07-09T23:59:32Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8963: HTTP 500 - '),1,2026-07-10T00:00:36Z,2026-07-10T00:00:36Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7329: HTTP 500 - '),1,2026-07-09T23:59:09Z,2026-07-09T23:59:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7983: HTTP 500 - '),1,2026-07-09T23:59:43Z,2026-07-09T23:59:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7514: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8719: HTTP 500 - '),1,2026-07-10T00:00:23Z,2026-07-10T00:00:23Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8299: HTTP 500 - '),1,2026-07-09T23:59:59Z,2026-07-09T23:59:59Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8561: HTTP 500 - '),1,2026-07-10T00:00:14Z,2026-07-10T00:00:14Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9134: HTTP 500 - '),1,2026-07-10T00:00:47Z,2026-07-10T00:00:47Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8959: HTTP 500 - '),1,2026-07-10T00:00:36Z,2026-07-10T00:00:36Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8630: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7333: HTTP 500 - '),1,2026-07-09T23:59:09Z,2026-07-09T23:59:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8406: HTTP 500 - '),1,2026-07-10T00:00:05Z,2026-07-10T00:00:05Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8071: HTTP 500 - '),1,2026-07-09T23:59:48Z,2026-07-09T23:59:48Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7986: HTTP 500 - '),1,2026-07-09T23:59:43Z,2026-07-09T23:59:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7912: HTTP 500 - '),1,2026-07-09T23:59:40Z,2026-07-09T23:59:40Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8650: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7428: HTTP 500 - '),1,2026-07-09T23:59:14Z,2026-07-09T23:59:14Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7984: HTTP 500 - '),1,2026-07-09T23:59:43Z,2026-07-09T23:59:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8970: HTTP 500 - '),1,2026-07-10T00:00:37Z,2026-07-10T00:00:37Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8327: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8793: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7354: HTTP 500 - '),1,2026-07-09T23:59:10Z,2026-07-09T23:59:10Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7583: HTTP 500 - '),1,2026-07-09T23:59:23Z,2026-07-09T23:59:23Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8405: HTTP 500 - '),1,2026-07-10T00:00:05Z,2026-07-10T00:00:05Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7822: HTTP 500 - '),1,2026-07-09T23:59:35Z,2026-07-09T23:59:35Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8154: HTTP 500 - '),1,2026-07-09T23:59:51Z,2026-07-09T23:59:51Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8886: HTTP 500 - '),1,2026-07-10T00:00:32Z,2026-07-10T00:00:32Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8148: HTTP 500 - '),1,2026-07-09T23:59:51Z,2026-07-09T23:59:51Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9223: HTTP 500 - '),1,2026-07-10T00:00:53Z,2026-07-10T00:00:53Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7339: HTTP 500 - '),1,2026-07-09T23:59:09Z,2026-07-09T23:59:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7430: HTTP 500 - '),1,2026-07-09T23:59:14Z,2026-07-09T23:59:14Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8304: HTTP 500 - '),1,2026-07-09T23:59:59Z,2026-07-09T23:59:59Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7503: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8649: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7680: HTTP 500 - '),1,2026-07-09T23:59:27Z,2026-07-09T23:59:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7504: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8309: HTTP 500 - '),1,2026-07-09T23:59:59Z,2026-07-09T23:59:59Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8807: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9052: HTTP 500 - '),1,2026-07-10T00:00:43Z,2026-07-10T00:00:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7328: HTTP 500 - '),1,2026-07-09T23:59:09Z,2026-07-09T23:59:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8806: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7181: HTTP 500 - '),1,2026-07-09T23:59:01Z,2026-07-09T23:59:01Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8799: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7260: HTTP 500 - '),1,2026-07-09T23:59:06Z,2026-07-09T23:59:06Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8326: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7827: HTTP 500 - '),1,2026-07-09T23:59:36Z,2026-07-09T23:59:36Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9035: HTTP 500 - '),1,2026-07-10T00:00:42Z,2026-07-10T00:00:42Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7676: HTTP 500 - '),1,2026-07-09T23:59:27Z,2026-07-09T23:59:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7506: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8562: HTTP 500 - '),1,2026-07-10T00:00:14Z,2026-07-10T00:00:14Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7974: HTTP 500 - '),1,2026-07-09T23:59:43Z,2026-07-09T23:59:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8803: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8238: HTTP 500 - '),1,2026-07-09T23:59:56Z,2026-07-09T23:59:56Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8001: HTTP 500 - '),1,2026-07-09T23:59:43Z,2026-07-09T23:59:43Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8163: HTTP 500 - '),1,2026-07-09T23:59:52Z,2026-07-09T23:59:52Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8792: HTTP 500 - '),1,2026-07-10T00:00:27Z,2026-07-10T00:00:27Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7497: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8474: HTTP 500 - '),1,2026-07-10T00:00:09Z,2026-07-10T00:00:09Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8962: HTTP 500 - '),1,2026-07-10T00:00:36Z,2026-07-10T00:00:36Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8318: HTTP 500 - '),1,2026-07-10T00:00:00Z,2026-07-10T00:00:00Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8160: HTTP 500 - '),1,2026-07-09T23:59:52Z,2026-07-09T23:59:52Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8000: HTTP 500 - '),1,2026-07-09T23:59:44Z,2026-07-09T23:59:44Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7183: HTTP 500 - '),1,2026-07-09T23:59:01Z,2026-07-09T23:59:01Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8312: HTTP 500 - '),1,2026-07-09T23:59:59Z,2026-07-09T23:59:59Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9142: HTTP 500 - '),1,2026-07-10T00:00:47Z,2026-07-10T00:00:47Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7508: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7499: HTTP 500 - '),1,2026-07-09T23:59:18Z,2026-07-09T23:59:18Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8565: HTTP 500 - '),1,2026-07-10T00:00:14Z,2026-07-10T00:00:14Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9034: HTTP 500 - '),1,2026-07-10T00:00:42Z,2026-07-10T00:00:42Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=7353: HTTP 500 - '),1,2026-07-09T23:59:10Z,2026-07-09T23:59:10Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=9132: HTTP 500 - '),1,2026-07-10T00:00:48Z,2026-07-10T00:00:48Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8157: HTTP 500 - '),1,2026-07-09T23:59:52Z,2026-07-09T23:59:52Z
DELETE,DELETE /store-manager-api/users/[id],CatchResponseError('Suppression échouée pour user_id=8635: HTTP 500 - '),1,2026-07-10T00:00:18Z,2026-07-10T00:00:18Z
